Book,Tag,Year,Decade,Century
"ABC An Alphabet","jumprope",1895,"1890s",19
"Afro-Bets","jumprope",1987,"1980s",20
"Afro-Bets","jumprope",1987,"1980s",20
"Afro-Bets","jumprope",1987,"1980s",20
"Afro-Bets","jumprope",1987,"1980s",20
"Barnum and Jumbo's ABC","jump",1880,"1880s",19
"Barnum and Jumbo's ABC","jump",1880,"1880s",19
"Barnum and Jumbo's ABC","jump",1880,"1880s",19
"Barnum and Jumbo's ABC","jump",1880,"1880s",19
"The Bandit Bunny Alphabet and other stories","jump",1901,"1900s",20
"The Bandit Bunny Alphabet and other stories","jump",1901,"1900s",20
"A Bizarre Company","jump",1917,"1910s",20
"A Bizarre Company","jump",1917,"1910s",20
"A Bizarre Company","jump",1917,"1910s",20
"A Bizarre Company","jump",1917,"1910s",20
"A Bizarre Company","jump",1917,"1910s",20
"A Bizarre Company","jump",1917,"1910s",20
"An Alphabet of Fairy Tales","jump",1920,"1920s",20
"Tony Sarg's Alphabet","jump",1926,"1920s",20
"Apple Pie","jump",1886,"1880s",19
"Apple Pie","jump",1886,"1880s",19
"An ABC","jump",1902,"1900s",20
"An ABC","jump",1902,"1900s",20
"An ABC","jump",1902,"1900s",20
"An ABC","jump",1902,"1900s",20
"An ABC","jump",1902,"1900s",20
"An ABC","jump",1902,"1900s",20
"An ABC","jump",1902,"1900s",20
"Denslow's ABC Book","jump",1903,"1900s",20
"The infant's posture alphabet","jump",1903,"1900s",20
"The Adventures of ABC","jump",1900,"1900s",20
"ABC Health Cards","jump",1915,"1910s",20
"Tom Thumb's alphabet","jump",1836,"1830s",19
"The child's alphabet","jump",1805,"1810s",19
"Handtalk","jump",1974,"1970s",20
"Handtalk","jump",1974,"1970s",20
"Handtalk","jump",1974,"1970s",20
"Handtalk","jump",1974,"1970s",20
"Afro-Bets","jump",1987,"1980s",20
"Afro-Bets","jump",1987,"1980s",20
"Afro-Bets","jump",1987,"1980s",20
"Afro-Bets","jump",1987,"1980s",20
"The alphabet of Goody Two Shoes","jump",1820,"1820s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"The Union ABC","America",1860,"1860s",19
"Barnum and Jumbo's ABC","America",1880,"1880s",19
"Barnum and Jumbo's ABC","America",1880,"1880s",19
"The Teddy Bear ABC","America",1907,"1900s",20
"The Teddy Bear ABC","America",1907,"1900s",20
"The Teddy Bear ABC","America",1907,"1900s",20
"The Teddy Bear ABC","America",1907,"1900s",20
"The Bicycle ABC","America",1890,"1890s",19
"ABC and the Children of Many Nations","America",1916,"1910s",20
"ABC and the Children of Many Nations","America",1916,"1910s",20
"ABC and the Children of Many Nations","America",1916,"1910s",20
"The Modern ABC Book","America",1930,"1930s",20
"The Modern ABC Book","America",1930,"1930s",20
"The Modern ABC Book","America",1930,"1930s",20
"The Modern ABC Book","America",1930,"1930s",20
"The Children's Moral Alphabet","America",1879,"1870s",19
"The Children's Moral Alphabet","America",1879,"1870s",19
"The Adventures of ABC","America",1900,"1900s",20
"The Adventures of ABC","America",1900,"1900s",20
"ABC Health Cards","America",1915,"1910s",20
"ABC Health Cards","America",1915,"1910s",20
"Goop Tales","America",1904,"1900s",20
"The Adventurous Billy and Betty","America",1923,"1920s",20
"The World at Home ABC","America",1903,"1900s",20
"Afro-Bets","America",1987,"1980s",20
"ABC Jingles","America",1920,"1920s",20
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"The Union ABC","lincoln",1860,"1860s",19
"An Alphabet Allegorical, Alliterative & Amusing","lincoln",1860,"1860s",19
"The child's alphabet","Indiana Jones",1805,"1810s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"The Union ABC","patriotic",1860,"1860s",19
"Mother's Picture Alphabet","patriotic",1850,"1850s",19
"The Bicycle ABC","patriotic",1890,"1890s",19
"The Bicycle ABC","patriotic",1890,"1890s",19
"Babes of the Empire from A to Z","patriotic",1902,"1900s",20
"ABC and the Children of Many Nations","patriotic",1916,"1910s",20
"ABC and the Children of Many Nations","patriotic",1916,"1910s",20
"ABC and the Children of Many Nations","patriotic",1916,"1910s",20
"An ABC","patriotic",1902,"1900s",20
"The Modern ABC Book","patriotic",1930,"1930s",20
"The Children's Moral Alphabet","patriotic",1879,"1870s",19
"ABC Health Cards","patriotic",1915,"1910s",20
"R. Cruikshank's comic alphabet","patriotic",1840,"1840s",19
"A Naval Alphabet","patriotic",1900,"1900s",20
"A Naval Alphabet","patriotic",1900,"1900s",20
"A Naval Alphabet","patriotic",1900,"1900s",20
"The World at Home ABC","patriotic",1903,"1900s",20
"The Union ABC","AbrahamLincoln",1860,"1860s",19
"The Modern ABC Book","rig",1930,"1930s",20
"The Modern ABC Book","rig",1930,"1930s",20
"Babes of the Empire from A to Z","resources",1902,"1900s",20
"The Modern ABC Book","resources",1930,"1930s",20
"The Modern ABC Book","resources",1930,"1930s",20
"The Modern ABC Book","resources",1930,"1930s",20
"The Modern ABC Book","resources",1930,"1930s",20
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"The Union ABC","union",1860,"1860s",19
"Mother's Picture Alphabet","union",1850,"1850s",19
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"The Union Label Alphabet for Little and Big Children","union",1905,"1900s",20
"Bowden's ABC Book of India","union",1900,"1900s",20
"Barnum and Jumbo's ABC","doge",1880,"1880s",19
"Wrights Alphabet Book","doge",1880,"1880s",19
"The child's alphabet","doge",1805,"1810s",19
"The child's alphabet","doge",1805,"1810s",19
"The child's alphabet","doge",1805,"1810s",19
"The child's alphabet","doge",1805,"1810s",19
"ABC and the Children of Many Nations","stein",1916,"1910s",20
"ABC and the Children of Many Nations","stein",1916,"1910s",20
"The Union ABC","national",1860,"1860s",19
"The Union ABC","unify",1860,"1860s",19
"A Bizarre Company","sofa",1917,"1910s",20
"The Modern ABC Book","sofa",1930,"1930s",20
"The Modern ABC Book","sofa",1930,"1930s",20
"The Modern ABC Book","sofa",1930,"1930s",20
"The Bicycle ABC","communication",1890,"1890s",19
"The Modern ABC Book","communication",1930,"1930s",20
"The Children's Moral Alphabet","communication",1879,"1870s",19
"The Adventures of ABC","communication",1900,"1900s",20
"Handtalk","communication",1974,"1970s",20
"ABC and the Children of Many Nations","Hispanic",1916,"1910s",20
"The child's alphabet","hourglass",1805,"1810s",19
"The child's alphabet","hourglass",1805,"1810s",19
"The child's alphabet","hourglass",1805,"1810s",19
"The Modern ABC Book","windows",1930,"1930s",20
"The Modern ABC Book","windows",1930,"1930s",20
"The Adventurous Billy and Betty","windows",1923,"1920s",20
"Afro-Bets","windows",1987,"1980s",20
"Mother's Picture Alphabet","city",1850,"1850s",19
"The Bicycle ABC","city",1890,"1890s",19
"The Bicycle ABC","city",1890,"1890s",19
"An Alphabet for Boys & Girls","city",1926,"1920s",20
"An Alphabet for Boys & Girls","city",1926,"1920s",20
"The Modern ABC Book","city",1930,"1930s",20
"The Modern ABC Book","city",1930,"1930s",20
"The Modern ABC Book","city",1930,"1930s",20
"The Modern ABC Book","city",1930,"1930s",20
"The scripture alphabet for children","city",1824,"1820s",19
"Osbourne's pictorial alphabet","city",1835,"1830s",19
"Osbourne's pictorial alphabet","city",1835,"1830s",19
"Osbourne's pictorial alphabet","city",1835,"1830s",19
"Osbourne's pictorial alphabet","city",1835,"1830s",19
"The Adventurous Billy and Betty","city",1923,"1920s",20
"The Adventurous Billy and Betty","city",1923,"1920s",20
"The Adventurous Billy and Betty","city",1923,"1920s",20
"The Keith ABC for children","city",1906,"1900s",20
"R. Cruikshank's comic alphabet","city",1840,"1840s",19
"Tony Sarg's Alphabet","soup",1926,"1920s",20
"Tony Sarg's Alphabet","soup",1926,"1920s",20
"Tony Sarg's Alphabet","soup",1926,"1920s",20
"Tony Sarg's Alphabet","soup",1926,"1920s",20
"Tony Sarg's Alphabet","soup",1926,"1920s",20
"Tony Sarg's Alphabet","soup",1926,"1920s",20
"The Union Label Alphabet for Little and Big Children","soup",1905,"1900s",20
"ABC Health Cards","soup",1915,"1910s",20
"ABC Health Cards","soup",1915,"1910s",20
"ABC Health Cards","soup",1915,"1910s",20
"ABC Health Cards","soup",1915,"1910s",20
"ABC Health Cards","soup",1915,"1910s",20
"The Adventurous Billy and Betty","soup",1923,"1920s",20
"R. Cruikshank's comic alphabet","soup",1840,"1840s",19
"R. Cruikshank's comic alphabet","soup",1840,"1840s",19
"Mother's Picture Alphabet","keys",1850,"1850s",19
"Mother's Picture Alphabet","keys",1850,"1850s",19
"Afro-Bets","keys",1987,"1980s",20
"Afro-Bets","keys",1987,"1980s",20
"Afro-Bets","keys",1987,"1980s",20
"Afro-Bets","keys",1987,"1980s",20
"Afro-Bets","keys",1987,"1980s",20
"Afro-Bets","keys",1987,"1980s",20
"The Teddy Bear ABC","pussy cat",1907,"1900s",20
"Afro-Bets","pussy cat",1987,"1980s",20
"Afro-Bets","pussy cat",1987,"1980s",20
"Afro-Bets","car keys",1987,"1980s",20
"Afro-Bets","house keys",1987,"1980s",20
"Afro-Bets","key ring",1987,"1980s",20
"Afro-Bets","Kente cloth",1987,"1980s",20
"Afro-Bets","Kente cloth",1987,"1980s",20
"Afro-Bets","Kente cloth",1987,"1980s",20
"The Teddy Bear ABC","cloth",1907,"1900s",20
"Apple Pie","cloth",1886,"1880s",19
"Apple Pie","cloth",1886,"1880s",19
"The Children's Moral Alphabet","cloth",1879,"1870s",19
"ABC Eatables","cloth",1877,"1870s",19
"The child's alphabet","cloth",1805,"1810s",19
"Afro-Bets","cloth",1987,"1980s",20
"Mavor's Illustrated Primer","materials",1871,"1870s",19
"Afro-Bets","materials",1987,"1980s",20
"The Union ABC","material",1860,"1860s",19
"Afro-Bets","material",1987,"1980s",20
"ABC An Alphabet","silver",1895,"1890s",19
"Afro-Bets","silver",1987,"1980s",20
"Afro-Bets","bronze",1987,"1980s",20
"Barnum and Jumbo's ABC","gold",1880,"1880s",19
"Barnum and Jumbo's ABC","gold",1880,"1880s",19
"Barnum and Jumbo's ABC","gold",1880,"1880s",19
"Barnum and Jumbo's ABC","gold",1880,"1880s",19
"Barnum and Jumbo's ABC","gold",1880,"1880s",19
"Arthur's Book of Alphabets","gold",1865,"1860s",19
"The Teddy Bear ABC","gold",1907,"1900s",20
"The Bicycle ABC","gold",1890,"1890s",19
"An Alphabet of Fairy Tales","gold",1920,"1920s",20
"An Alphabet of Fairy Tales","gold",1920,"1920s",20
"An Alphabet of Fairy Tales","gold",1920,"1920s",20
"Babes of the Empire from A to Z","gold",1902,"1900s",20
"Babes of the Empire from A to Z","gold",1902,"1900s",20
"Babes of the Empire from A to Z","gold",1902,"1900s",20
"Tony Sarg's Alphabet","gold",1926,"1920s",20
"Laugh and Learn ABC Book","gold",1900,"1900s",20
"The invited alphabet","gold",1900,"1900s",20
"The scripture alphabet for children","gold",1824,"1820s",19
"The scripture alphabet for children","gold",1824,"1820s",19
"The scripture alphabet for children","gold",1824,"1820s",19
"The scripture alphabet for children","gold",1824,"1820s",19
"Goldfish at school","gold",1824,"1820s",19
"Bowden's ABC Book of India","gold",1900,"1900s",20
"Bowden's ABC Book of India","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Naval Alphabet","gold",1900,"1900s",20
"A Canadian child's ABC","gold",1931,"1930s",20
"A Canadian child's ABC","gold",1931,"1930s",20
"A Canadian child's ABC","gold",1931,"1930s",20
"A Canadian child's ABC","gold",1931,"1930s",20
"Afro-Bets","gold",1987,"1980s",20
"Afro-Bets","gold",1987,"1980s",20
"An Alphabet of Fairy Tales","purple",1920,"1920s",20
"An ABC","purple",1902,"1900s",20
"The Modern ABC Book","purple",1930,"1930s",20
"The Modern ABC Book","purple",1930,"1930s",20
"The invited alphabet","purple",1930,"1930s",20
"The invited alphabet","purple",1930,"1930s",20
"The invited alphabet","purple",1930,"1930s",20
"ABC Eatables","purple",1877,"1870s",19
"ABC Eatables","purple",1877,"1870s",19
"ABC Eatables","purple",1877,"1870s",19
"ABC Eatables","purple",1877,"1870s",19
"Osbourne's pictorial alphabet","purple",1835,"1830s",19
"The Adventurous Billy and Betty","purple",1923,"1920s",20
"Afro-Bets","purple",1987,"1980s",20
"Afro-Bets","purple",1987,"1980s",20
"Afro-Bets","purple",1987,"1980s",20
"Afro-Bets","purple",1987,"1980s",20
"Afro-Bets","purple",1987,"1980s",20
"Afro-Bets","purple",1987,"1980s",20
"Afro-Bets","purple",1987,"1980s",20
"The Bicycle ABC","growth",1890,"1890s",19
"The Union Label Alphabet for Little and Big Children","growth",1905,"1900s",20
"An Alphabet for Boys & Girls","growth",1926,"1920s",20
"The Children's Moral Alphabet","growth",1879,"1870s",19
"ABC Health Cards","growth",1915,"1910s",20
"ABC Health Cards","growth",1915,"1910s",20
"ABC Health Cards","growth",1915,"1910s",20
"ABC Health Cards","growth",1915,"1910s",20
"ABC Health Cards","growth",1915,"1910s",20
"ABC Health Cards","growth",1915,"1910s",20
"ABC Fun","tools",1910,"1910s",20
"Laugh and Learn ABC Book","tools",1900,"1900s",20
"Mavor's Illustrated Primer","tools",1871,"1870s",19
"The Modern ABC Book","tools",1930,"1930s",20
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"The Union ABC","gun",1860,"1860s",19
"Barnum and Jumbo's ABC","gun",1880,"1880s",19
"Barnum and Jumbo's ABC","gun",1880,"1880s",19
"The Bandit Bunny Alphabet and other stories","gun",1901,"1900s",20
"The Bandit Bunny Alphabet and other stories","gun",1901,"1900s",20
"The Bandit Bunny Alphabet and other stories","gun",1901,"1900s",20
